Frame	CPU Total (ms)	CPU Boids (ms)	CPU Data Update (ms)	CPU Render Dispatch (ms)	GPU Render (ms)
2938	2.9596	2.9101	0.0212	0.0253	0.129632
2939	2.9596	2.9074	0.0212	0.0249	0.128
2940	2.9718	2.9373	0.0211	0.0295	0.12592
2941	2.9623	2.9188	0.0216	0.026	0.129088
2942	2.9916	2.9223	0.021	0.0254	0.129856
2943	2.977	2.9463	0.022	0.0275	0.129568
2944	2.9754	2.9135	0.0212	0.0247	0.128256
2945	3.0064	2.9425	0.0212	0.0279	0.12576
2946	2.9688	2.9159	0.0211	0.0261	0.129376
2947	2.9966	2.9154	0.0211	0.0255	0.12912
2948	2.9697	2.9333	0.0212	0.0251	0.1288
2949	2.969	2.9253	0.0211	0.0252	0.129056
2950	2.9903	2.9511	0.0229	0.0274	0.125632
2951	2.9807	2.9106	0.0214	0.0255	0.12784
2952	3.0197	2.9001	0.0212	0.0334	0.126208
2953	2.966	2.9146	0.0211	0.0255	0.127648
2954	2.9541	2.905	0.022	0.0255	0.128704
2955	2.9711	2.9216	0.022	0.0284	0.128736
2956	2.9771	2.9155	0.021	0.0355	0.125568
2957	2.9808	2.9074	0.0212	0.027	0.12944
2958	2.9695	2.9517	0.022	0.0255	0.12976
2959	2.9608	2.9185	0.0213	0.0249	0.127712
2960	3.0052	2.9723	0.0211	0.0248	0.12944
2961	2.9912	2.9424	0.021	0.0364	0.12576
2962	3.0291	2.8934	0.0211	0.0266	0.12768
2963	2.9961	2.9358	0.0212	0.0251	0.127488
2964	2.9464	2.9741	0.0212	0.025	0.130208
2965	2.9891	2.9258	0.0213	0.0249	0.128096
2966	3.0373	2.9452	0.021	0.0308	0.125824
2967	2.9821	2.9229	0.0215	0.026	0.129056
2968	2.9984	2.9036	0.0211	0.025	0.128352
2969	2.9766	2.9628	0.0216	0.0251	0.128608
2970	2.9566	2.9294	0.0211	0.0248	0.130144
2971	3.0333	2.9126	0.0209	0.0372	0.125568
2972	2.9857	2.9175	0.0211	0.0266	0.129664
2973	2.9656	2.8875	0.0218	0.0252	0.130496
2974	2.9703	2.9313	0.0211	0.0248	0.127904
2975	2.9411	2.9246	0.0212	0.0247	0.128032
2976	2.9853	2.9146	0.0205	0.0254	0.129696
2977	2.9928	2.9249	0.0205	0.0341	0.125472
2978	2.9677	2.9414	0.021	0.0248	0.12848
2979	2.9774	2.9504	0.021	0.025	0.12848
2980	2.994	2.9324	0.0215	0.0247	0.129184
2981	3.0035	2.9276	0.0213	0.0247	0.128768
2982	3.0277	2.9852	0.0214	0.0497	0.12592
2983	3.0181	2.9455	0.0212	0.0471	0.127744
2984	3.0805	2.94	0.021	0.0472	0.125888
2985	3.0029	2.9246	0.0213	0.0269	0.130144
2986	2.9933	2.9299	0.0212	0.0253	0.127552
2987	2.9999	2.9127	0.0214	0.0375	0.1256
2988	2.9852	2.9361	0.0212	0.0257	0.129504
2989	2.9672	2.9371	0.021	0.0255	0.129088
2990	2.9898	2.9396	0.0214	0.0252	0.129472
2991	2.9903	2.9289	0.022	0.0252	0.130432
2992	3.017	2.9411	0.0211	0.0386	0.1256
2993	2.9891	2.9582	0.0211	0.0291	0.128992
2994	2.9946	2.9301	0.0219	0.0253	0.129824
2995	3.0117	2.9123	0.0211	0.0252	0.12848
2996	2.9838	2.9364	0.0211	0.0246	0.129984
2997	2.9706	2.9566	0.0212	0.0279	0.126112
2998	2.9926	2.9536	0.0212	0.0264	0.128832
2999	3.0103	2.9824	0.0212	0.0253	0.12976
3000	3.0072	2.9353	0.0217	0.0248	0.129312
3001	3.0359	2.934	0.0211	0.0247	0.128384
3002	2.9898	2.9612	0.0271	0.0253	0.129248
3003	2.9947	2.9398	0.0212	0.0299	0.125696
3004	3.022	2.9505	0.0211	0.0255	0.12864
3005	2.9928	2.9613	0.0217	0.0248	0.129248
3006	3.0039	2.9311	0.0212	0.0248	0.129056
3007	3.0151	2.968	0.0211	0.0248	0.130176
3008	2.9909	2.9385	0.0211	0.0284	0.125792
3009	3.0236	2.93	0.0212	0.0262	0.12992
3010	2.9921	3.0306	0.0216	0.0254	0.130016
3011	2.9836	2.9358	0.0212	0.0251	0.128928
3012	3.0873	2.9273	0.0218	0.0261	0.12896
3013	2.9961	2.9073	0.0219	0.0296	0.125824
3014	2.9821	2.9213	0.0212	0.0254	0.130272
3015	2.9609	2.9452	0.0221	0.0248	0.128512
3016	2.9748	2.9198	0.0222	0.0254	0.127968
3017	3.0027	2.9157	0.0215	0.027	0.125472
3018	2.9941	2.9381	0.0211	0.0375	0.126496
3019	2.9715	2.9246	0.0208	0.0256	0.128768
3020	2.9921	2.9493	0.0213	0.0253	0.129536
3021	2.9768	2.9746	0.021	0.0245	0.1296
3022	3.003	2.9291	0.0219	0.025	0.128288
3023	3.031	2.9249	0.0217	0.0271	0.127968
3024	2.9921	2.9272	0.0219	0.0302	0.12576
3025	2.9805	3.5798	0.022	0.026	0.130048
3026	2.9813	2.9297	0.0211	0.0251	0.129184
3027	3.6359	2.9341	0.023	0.0258	0.1288
3028	2.9848	2.9358	0.0216	0.0261	0.129088
3029	3.0019	2.9506	0.021	0.0321	0.12592
3030	2.9911	2.9424	0.0209	0.0259	0.13024
3031	3.0051	2.931	0.0216	0.0259	0.129248
3032	2.9973	2.9286	0.0213	0.0263	0.129408
3033	2.9864	2.9313	0.0208	0.0255	0.130432
3034	2.9974	2.9548	0.0262	0.034	0.125472
3035	2.9866	2.9606	0.0213	0.026	0.127744
3036	3.0189	2.9435	0.0221	0.0275	0.128992
3037	3.0366	2.9519	0.0213	0.0387	0.129536
3038	3.0118	2.9316	0.021	0.0334	0.129408
3039	3.028	2.979	0.0212	0.0383	0.125696
3040	2.9892	2.9617	0.0214	0.0271	0.130016
3041	3.0337	2.9545	0.0216	0.0258	0.12944
3042	3.0173	2.9633	0.022	0.0267	0.13024
3043	3.0078	2.9494	0.0212	0.0248	0.129248
3044	3.0353	2.9911	0.0212	0.0363	0.125856
3045	3.0051	2.9534	0.0215	0.0261	0.129568
3046	3.0464	3.0516	0.0212	0.0265	0.127808
3047	3.0269	3.0053	0.0228	0.0372	0.128736
3048	3.1326	2.9978	0.0213	0.0417	0.125856
3049	3.1092	2.9691	0.0211	0.0518	0.1256
3050	3.0903	2.95	0.0218	0.048	0.128992
3051	3.0274	2.9762	0.0211	0.028	0.130464
3052	3.006	3.0118	0.0217	0.0258	0.129312
3053	3.0299	3.0059	0.022	0.0252	0.129024
3054	3.0844	2.9947	0.0211	0.0364	0.12592
3055	3.0633	3.0083	0.0218	0.0267	0.12992
3056	3.0489	2.9613	0.0216	0.0253	0.128096
3057	3.0618	2.9749	0.0231	0.0246	0.130496
3058	3.0191	2.9888	0.021	0.0273	0.127904
3059	3.0378	2.982	0.0212	0.03	0.125984
3060	3.0445	3.0168	0.0222	0.0262	0.130336
3061	3.0368	2.9944	0.021	0.0257	0.129312
3062	3.0746	3.034	0.0211	0.027	0.128416
3063	3.0473	3.0124	0.0218	0.0247	0.129792
3064	3.0879	3.0084	0.0218	0.0251	0.12944
3065	3.0689	3.0045	0.0217	0.0265	0.12576
3066	3.0833	2.984	0.021	0.0373	0.130624
3067	3.0606	2.9848	0.0211	0.0262	0.130144
3068	3.037	2.9765	0.0212	0.025	0.129632
3069	3.0386	3.0072	0.021	0.0253	0.129536
3070	3.0395	2.9712	0.021	0.0307	0.125696
3071	3.0639	2.9794	0.021	0.0268	0.128448
3072	3.0253	3.0233	0.0263	0.026	0.12848
3073	3.0323	2.9616	0.0211	0.0248	0.128224
3074	3.0827	2.9975	0.021	0.0248	0.128704
3075	3.0232	2.9905	0.021	0.0298	0.125888
3076	3.0524	2.986	0.021	0.0256	0.129376
3077	3.0433	2.9809	0.0213	0.0249	0.128384
3078	3.0394	3.001	0.0215	0.0253	0.130496
3079	3.0336	2.9934	0.0212	0.0246	0.12928
3080	3.0706	3.0187	0.0212	0.0339	0.125824
3081	3.0514	2.9808	0.0242	0.0271	0.126048
3082	3.0727	2.9972	0.0211	0.0255	0.128096
3083	3.0376	2.9985	0.0212	0.0252	0.129504
3084	3.0507	3.1219	0.0229	0.025	0.130464
3085	3.0704	3.1868	0.0212	0.0355	0.125664
3086	3.1856	2.9792	0.0212	0.0297	0.1288
3087	3.2423	2.9979	0.0211	0.0261	0.130144
3088	3.0327	3.0345	0.022	0.025	0.129376
3089	3.0514	3.0185	0.021	0.0248	0.127904
3090	3.1105	2.9862	0.0217	0.038	0.126048
3091	3.075	2.9941	0.0244	0.026	0.128896
3092	3.0408	2.9933	0.0218	0.0257	0.127904
3093	3.0543	3.0178	0.0213	0.0271	0.128576
3094	3.0463	2.983	0.0209	0.0243	0.12928
3095	3.0907	2.9957	0.0238	0.0361	0.12608
3096	3.0386	3.0226	0.0212	0.026	0.128928
3097	3.0528	3.0281	0.021	0.0258	0.127968
3098	3.0759	2.9986	0.0219	0.0248	0.129056
3099	3.0809	2.9911	0.0211	0.0248	0.130272
3100	3.0637	2.9877	0.021	0.0313	0.125792
3101	3.0471	3.0012	0.0209	0.0263	0.13008
3102	3.0411	3.0256	0.021	0.0255	0.12944
3103	3.0549	3.0215	0.0212	0.0251	0.12928
3104	3.0786	3.0074	0.0212	0.0248	0.127968
3105	3.0782	3.0347	0.0222	0.0273	0.12864
3106	3.0624	2.9892	0.021	0.0258	0.125568
3107	3.0898	3.026	0.021	0.0252	0.12832
3108	3.0418	3.022	0.0213	0.0247	0.12976
3109	3.0791	3.0022	0.0219	0.0247	0.129696
3110	3.1211	3.0127	0.0213	0.053	0.129472
3111	3.0962	3.0072	0.0215	0.0485	0.126144
3112	3.0918	3.0528	0.0211	0.04	0.13024
3113	3.0638	3.0146	0.0212	0.0262	0.127744
3114	3.1072	2.9975	0.0215	0.0259	0.128832
3115	3.0697	2.9747	0.0218	0.0259	0.130176
3116	3.0637	2.9983	0.0212	0.0327	0.1256
3117	3.0309	3.0069	0.0217	0.0264	0.129216
3118	3.0521	2.9904	0.0212	0.0255	0.129472
3119	3.061	3.0268	0.0214	0.025	0.129024
3120	3.0438	2.9983	0.0211	0.0249	0.130496
3121	3.0906	2.978	0.021	0.0309	0.125824
3122	3.0519	3.0152	0.021	0.0249	0.129888
3123	3.0313	2.9978	0.021	0.0251	0.129728
3124	3.0686	2.9939	0.0212	0.0251	0.128512
3125	3.0503	2.9894	0.0232	0.0246	0.128992
3126	3.0656	2.9946	0.021	0.0353	0.12608
3127	3.0469	3.0206	0.0211	0.0256	0.128192
3128	3.0473	3.0297	0.0212	0.0246	0.12912
3129	3.0747	3.0069	0.0229	0.0254	0.12832
3130	3.0827	3.0004	0.0212	0.0248	0.128608
3131	3.0755	2.9879	0.0294	0.0334	0.126016
3132	3.0563	3.0058	0.0212	0.0261	0.129088
3133	3.0509	2.9859	0.0218	0.0258	0.129152
3134	3.0606	2.9848	0.0212	0.0259	0.128864
3135	3.0399	2.9669	0.0211	0.0249	0.130464
3136	3.0455	3.0366	0.0211	0.0294	0.125952
3137	3.0218	3.0178	0.0211	0.0254	0.128064
3138	3.0901	2.9975	0.021	0.0254	0.13024
3139	3.0718	3.014	0.0211	0.0254	0.12848
3140	3.0502	2.9975	0.0211	0.0245	0.12928
3141	3.075	3.023	0.0204	0.0292	0.126112
3142	3.0518	2.9856	0.0213	0.0256	0.129792
3143	3.0758	3.0102	0.0211	0.0249	0.128896
3144	3.0439	3.0198	0.0212	0.0277	0.12608
3145	3.064	3.0258	0.0218	0.0252	0.128064
3146	3.091	3.0511	0.021	0.0351	0.12608
3147	3.083	3.0036	0.0213	0.0265	0.129248
3148	3.1043	3.0047	0.0211	0.0252	0.130016
3149	3.0576	3.0465	0.0213	0.0251	0.130624
3150	3.0575	3.0233	0.0212	0.0245	0.13056
3151	3.1162	3.0073	0.0212	0.0341	0.126176
3152	3.0805	3.0305	0.0211	0.0267	0.128384
3153	3.0616	3.022	0.021	0.0257	0.128256
3154	3.0845	3.0137	0.021	0.0256	0.128128
3155	3.0748	2.9888	0.0211	0.0247	0.12944
3156	3.0662	2.9875	0.0209	0.0246	0.129248
3157	3.0423	2.9823	0.0211	0.0247	0.125952
3158	3.0404	3.0187	0.021	0.0247	0.12976
3159	3.0369	3.0616	0.021	0.0252	0.12992
3160	3.0719	3.0189	0.0216	0.0249	0.128192
3161	3.1154	3.0326	0.021	0.0253	0.12848
3162	3.0807	3.0332	0.0212	0.0298	0.126176
3163	3.0876	3.0022	0.0249	0.0264	0.130016
3164	3.0865	2.9677	0.0204	0.0251	0.13008
3165	3.0584	3.0324	0.0212	0.0246	0.130304
3166	3.0197	3.0177	0.0212	0.0244	0.129152
3167	3.0983	2.9879	0.0205	0.0324	0.126208
3168	3.0731	3.038	0.0204	0.0264	0.129344
3169	3.0403	2.963	0.0205	0.0248	0.130368
3170	3.0899	2.9961	0.0211	0.0245	0.128384
3171	3.0143	3.0236	0.0213	0.0241	0.130112
3172	3.0554	3.0223	0.0221	0.0291	0.125824
3173	3.0887	3.0705	0.0214	0.0317	0.128704
3174	3.0837	3.0797	0.0212	0.0287	0.129856
3175	3.1599	3.0566	0.0221	0.0451	0.125888
3176	3.1393	3.0579	0.0212	0.029	0.130176
3177	3.1333	3.0413	0.0211	0.0379	0.126048
3178	3.1176	3.0685	0.021	0.028	0.128512
3179	3.0954	3.0372	0.0211	0.0256	0.12976
3180	3.1224	3.0175	0.0212	0.0259	0.128672
3181	3.0907	3.0469	0.0212	0.0248	0.128608
3182	3.0818	3.0331	0.022	0.0317	0.126048
3183	3.1106	3.0242	0.021	0.0303	0.128704
3184	3.0894	3.019	0.0212	0.0262	0.128832
3185	3.0775	3.0199	0.0219	0.0251	0.129664
3186	3.0729	3.0289	0.0211	0.0253	0.128704
3187	3.0862	2.9917	0.0216	0.0321	0.125952
3188	3.0834	3.0021	0.0212	0.0255	0.128288
3189	3.0455	3.0086	0.0219	0.0251	0.12976
3190	3.0558	3.0591	0.022	0.0252	0.130272
3191	3.0622	3.0165	0.0214	0.0247	0.12976
3192	3.1311	3.0055	0.0213	0.0354	0.126144
3193	3.0742	2.9827	0.0211	0.0263	0.130368
3194	3.0601	3.0013	0.021	0.0256	0.129536
3195	3.0362	3.0216	0.0215	0.0249	0.1288
3196	3.0544	2.9892	0.0221	0.0248	0.128832
3197	3.0998	3.0092	0.0212	0.038	0.125952
3198	3.0455	3.0154	0.0233	0.026	0.130336
3199	3.0626	2.9985	0.0215	0.0255	0.129728
3200	3.0704	3.0195	0.0212	0.0248	0.128512
3201	3.0522	2.9849	0.0211	0.0252	0.129632
3202	3.081	3.0045	0.0211	0.0301	0.126048
3203	3.0397	3.0103	0.0211	0.0255	0.129664
3204	3.059	2.9773	0.0204	0.0259	0.129504
3205	3.0635	3.0141	0.0218	0.0252	0.128768
3206	3.0292	3.0184	0.0208	0.0246	0.128832
3207	3.0974	2.9914	0.0208	0.042	0.126112
3208	3.0739	3.0072	0.0209	0.0259	0.12896
3209	3.044	3.0366	0.0209	0.025	0.128544
3210	3.0595	3.0086	0.0211	0.0244	0.128704
3211	3.0889	3.015	0.0216	0.0246	0.1288
3212	3.0671	3.0146	0.0209	0.0282	0.128096
3213	3.0741	3.005	0.0212	0.028	0.125984
3214	3.0679	3.0091	0.0204	0.0251	0.130464
3215	3.059	2.9914	0.0219	0.0253	0.12832
3216	3.061	2.9987	0.0214	0.0244	0.130368
3217	3.0502	2.9814	0.0212	0.0291	0.128992
3218	3.0634	3.024	0.0212	0.0316	0.126016
3219	3.0367	2.9744	0.0216	0.0261	0.12864
3220	3.077	2.9863	0.0211	0.025	0.12912
3221	3.0276	2.9628	0.0215	0.0247	0.130048
3222	3.0395	2.9834	0.0209	0.0247	0.129472
3223	3.0326	3.016	0.022	0.0347	0.12592
3224	3.0384	2.9811	0.0209	0.0254	0.129216
3225	3.0706	2.9973	0.0212	0.0256	0.130816
3226	3.0332	3.0065	0.0211	0.0243	0.130144
3227	3.051	2.995	0.0209	0.0254	0.128992
3228	3.0679	3.0024	0.0228	0.0291	0.12592
3229	3.0486	3.0134	0.0216	0.0249	0.129728
3230	3.0579	3.0172	0.0206	0.0259	0.130048
3231	3.0672	2.9934	0.0211	0.0249	0.129792
3232	3.0774	2.9932	0.0216	0.0245	0.128096
3233	3.0518	2.9929	0.0208	0.0275	0.126016
3234	3.0712	3.0486	0.0212	0.0483	0.129248
3235	3.0482	2.9896	0.0229	0.0257	0.130176
3236	3.1059	3.2223	0.0213	0.0279	0.12848
3237	3.0569	3.1414	0.0321	0.0319	0.128768
3238	3.3214	2.9835	0.0226	0.0487	0.126208
3239	3.2495	3.0098	0.0209	0.0469	0.129344
3240	3.0416	2.9806	0.0212	0.0266	0.128864
3241	3.0644	3.0226	0.0212	0.0257	0.128224
3242	3.0353	2.9723	0.0211	0.0265	0.130048
3243	3.0961	3.0038	0.0209	0.0377	0.12608
3244	3.0275	3.0153	0.0217	0.0257	0.130016
3245	3.0568	3.0198	0.0216	0.0252	0.13024
3246	3.0702	3.0208	0.0213	0.0259	0.129824
3247	3.0738	3.0007	0.0213	0.025	0.128896
3248	3.0912	3.0121	0.027	0.0352	0.126144
3249	3.0573	3.0055	0.0217	0.0265	0.13024
3250	3.0788	3.0192	0.0214	0.0311	0.128096
3251	3.0589	3.0412	0.0212	0.0248	0.130464
3252	3.0724	3.0054	0.0209	0.0248	0.129312
3253	3.1033	3.031	0.0212	0.0302	0.126304
3254	3.0599	3.0158	0.0215	0.0258	0.128032
3255	3.0849	3.0383	0.0212	0.0254	0.128992
3256	3.0691	3.0381	0.0214	0.0248	0.130464
3257	3.092	3.0057	0.0221	0.0254	0.130336
3258	3.1011	3.0185	0.0214	0.0301	0.1264
3259	3.0652	3.0164	0.0211	0.0276	0.12944
3260	3.0729	3.0238	0.0217	0.0255	0.128288
3261	3.0697	3.0094	0.0211	0.0248	0.12992
3262	3.0771	3.0205	0.0212	0.0246	0.130496
3263	3.0673	3.0067	0.0212	0.0276	0.126208
3264	3.0786	2.9988	0.0213	0.0266	0.130848
3265	3.0621	2.9851	0.0261	0.0259	0.129184
3266	3.0516	3.0063	0.0204	0.0245	0.130272
3267	3.0447	2.9864	0.0212	0.0247	0.128544
3268	3.0586	2.9894	0.0209	0.025	0.128608
3269	3.0415	3.0425	0.0261	0.0257	0.125984
3270	3.0513	3.0101	0.0209	0.0303	0.126368
3271	3.1032	2.9891	0.0212	0.0265	0.129248
3272	3.0631	3.0036	0.0213	0.0249	0.128896
3273	3.0416	3.0412	0.0216	0.0244	0.128544
3274	3.0739	3.0288	0.0204	0.0354	0.125984
3275	3.0982	2.9884	0.021	0.0261	0.129888
3276	3.081	3.015	0.0209	0.0249	0.127968
3277	3.0411	3.0108	0.0264	0.0247	0.130176
3278	3.0676	3.0641	0.0209	0.0245	0.12976
3279	3.0782	2.9992	0.0217	0.0308	0.126336
3280	3.1192	3.0152	0.0219	0.0261	0.129248
3281	3.0526	3.0362	0.0204	0.0248	0.129536
3282	3.0688	3.0064	0.0216	0.0245	0.129408
3283	3.0885	3.0325	0.0209	0.0246	0.12976
3284	3.0665	3.0176	0.0212	0.0289	0.126272
3285	3.0883	3.0266	0.0211	0.0264	0.13024
3286	3.0712	3.0018	0.0213	0.0256	0.129024
3287	3.0795	3.0288	0.0212	0.0247	0.130048
3288	3.0541	3.0354	0.0225	0.0242	0.128928
3289	3.0887	3.0034	0.0204	0.029	0.126368
3290	3.095	3.0212	0.0211	0.0278	0.130496
3291	3.0568	3.0087	0.0209	0.0261	0.128832
3292	3.0785	3.0329	0.0212	0.029	0.130208
3293	3.0611	3.0162	0.0217	0.0246	0.129952
3294	3.094	3.0165	0.0211	0.0296	0.126336
3295	3.0715	3.0263	0.0211	0.0254	0.129856
3296	3.0687	3.0371	0.0209	0.0244	0.129344
3297	3.0795	3.0916	0.022	0.025	0.130496
3298	3.0898	3.0426	0.0218	0.0246	0.130784
3299	3.1869	3.0687	0.0213	0.0486	0.126336
3300	3.1022	3.0875	0.0538	0.0275	0.130752
3301	3.1641	3.0462	0.0208	0.0488	0.126304
3302	3.2125	3.0278	0.0218	0.0472	0.130176
3303	3.102	3.0062	0.0209	0.0266	0.1296
3304	3.0895	3.0308	0.0208	0.0297	0.126208
3305	3.0606	3.0284	0.021	0.0257	0.130432
3306	3.0841	3.0234	0.0209	0.0253	0.128448
3307	3.0812	3.0114	0.021	0.0249	0.1296
3308	3.0757	3.0054	0.0211	0.0245	0.1296
3309	3.0651	3.0268	0.0211	0.0252	0.126528
3310	3.0644	3.0359	0.0211	0.0289	0.129632
3311	3.0791	3.0112	0.0206	0.0244	0.128192
3312	3.0887	3.0099	0.021	0.0247	0.129536
3313	3.0628	3.0044	0.0209	0.0242	0.129728
3314	3.0634	3.0183	0.021	0.0249	0.126592
3315	3.0575	3.0033	0.0207	0.0247	0.130976
3316	3.071	3.0195	0.021	0.0246	0.130752
3317	3.0553	2.9921	0.021	0.0242	0.129152
3318	3.0717	2.993	0.021	0.0244	0.12928
3319	3.0463	3.0146	0.021	0.0257	0.126656
3320	3.0469	3.005	0.021	0.0253	0.12928
3321	3.0679	3.0258	0.0209	0.0251	0.129408
3322	3.0577	3.0106	0.0207	0.0248	0.130016
3323	3.0788	3.0071	0.021	0.0246	0.128512
3324	3.0628	2.9965	0.0211	0.0247	0.128736
3325	3.0595	3.0063	0.021	0.0243	0.1264
3326	3.0499	3.0946	0.0208	0.025	0.128992
3327	3.0589	3.0156	0.0212	0.0246	0.129216
3328	3.1479	3.0231	0.0211	0.0251	0.12992
3329	3.0684	3.0046	0.0209	0.0248	0.129728
3330	3.0765	3.0162	0.021	0.025	0.126368
3331	3.0576	3.0159	0.0209	0.0247	0.129184
3332	3.0687	3.0018	0.021	0.0245	0.12944
3333	3.0791	3.0002	0.0215	0.032	0.130272
3334	3.0598	2.9976	0.0208	0.0278	0.126208
3335	3.0732	3.0129	0.021	0.0371	0.12624
3336	3.0525	3.0122	0.021	0.0257	0.130848
3337	3.0659	3.0177	0.0217	0.0248	0.128352
3338	3.0654	3.0238	0.0216	0.0248	0.129024
3339	3.0706	2.9921	0.0207	0.0244	0.128768
3340	3.0778	3.0132	0.021	0.0253	0.126272
3341	3.0451	3.0238	0.0211	0.0249	0.129568
3342	3.0656	3.0157	0.0207	0.0245	0.13008
3343	3.0783	3.01	0.021	0.0255	0.129376
3344	3.0685	2.9915	0.021	0.0245	0.12864
3345	3.0632	3.0101	0.0207	0.0251	0.126368
3346	3.0455	3.0169	0.021	0.0254	0.128288
3347	3.0624	3.0158	0.021	0.0243	0.128608
3348	3.0714	3.0123	0.021	0.0257	0.128992
3349	3.0694	2.9926	0.0209	0.0248	0.130784
3350	3.0653	3.026	0.0218	0.0248	0.126496
3351	3.0463	3.0135	0.021	0.025	0.130048
3352	3.08	3.0135	0.0209	0.0248	0.12928
3353	3.0671	3.0168	0.021	0.0249	0.129216
3354	3.0663	3.0068	0.0208	0.0246	0.12912
3355	3.069	3.0209	0.021	0.0243	0.126432
3356	3.0596	3.0516	0.0212	0.0248	0.128992
3357	3.0736	3.029	0.0211	0.0246	0.131008
3358	3.1181	3.0247	0.0213	0.032	0.128416
3359	3.1021	3.0078	0.0218	0.0367	0.130464
3360	3.101	3.0151	0.0209	0.0408	0.1304
3361	3.0733	3.0261	0.0212	0.0322	0.126304
3362	3.0706	3.1292	0.022	0.0265	0.130048
3363	3.1079	3.1297	0.0214	0.0429	0.129856
3364	3.2201	3.0992	0.0211	0.0459	0.126464
3365	3.229	3.1224	0.0212	0.0541	0.126368
3366	3.1581	3.082	0.0211	0.0277	0.129888
3367	3.1778	3.0893	0.0214	0.0263	0.130048
3368	3.136	3.1352	0.0212	0.0253	0.128608
3369	3.1431	3.0377	0.022	0.0249	0.129792
3370	3.19	3.1193	0.0219	0.0257	0.126496
3371	3.0922	3.0739	0.021	0.025	0.12928
3372	3.176	3.0443	0.0207	0.0256	0.129696
3373	3.1272	3.052	0.0213	0.025	0.1288
3374	3.0963	3.0417	0.021	0.0243	0.129216
3375	3.105	3.0691	0.0218	0.0247	0.126752
3376	3.096	3.0174	0.0218	0.0257	0.128768
3377	3.1238	3.0577	0.0258	0.0252	0.12912
3378	3.0741	3.0282	0.0211	0.0261	0.128544
3379	3.117	3.0462	0.021	0.0253	0.129344
3380	3.0862	3.0474	0.0211	0.0293	0.126688
3381	3.0996	3.0296	0.0212	0.0251	0.130368
3382	3.1016	3.0305	0.021	0.0251	0.130048
3383	3.0826	3.0239	0.0216	0.0248	0.128512
3384	3.0834	3.1102	0.0217	0.0248	0.130112
3385	3.0783	3.0455	0.021	0.0258	0.129568
3386	3.1672	3.0402	0.0208	0.0265	0.1264
3387	3.1003	3.051	0.0208	0.0259	0.130208
3388	3.0929	3.1071	0.021	0.0247	0.130208
3389	3.1037	3.2293	0.022	0.0248	0.129952
3390	3.1604	3.2218	0.022	0.0251	0.129536
3391	3.2922	3.0811	0.021	0.0312	0.126496
3392	3.2955	3.1318	0.021	0.0344	0.13072
3393	3.1365	3.1333	0.0223	0.026	0.130176
3394	3.1861	3.1263	0.0215	0.0259	0.129824
3395	3.1923	3.1139	0.0216	0.0282	0.126752
3396	3.2048	3.1177	0.0212	0.04	0.12688
3397	3.1718	3.1478	0.0217	0.0264	0.130784
3398	3.1721	3.1901	0.0222	0.0255	0.129152
3399	3.2025	3.1004	0.0212	0.0251	0.130016
3400	3.2572	3.0737	0.0211	0.033	0.126592
3401	3.1599	3.1524	0.022	0.0267	0.129152
3402	3.1286	3.1139	0.0212	0.026	0.130592
3403	3.2074	3.155	0.0211	0.0253	0.131296
3404	3.1678	3.0493	0.0211	0.0253	0.130016
3405	3.2098	3.118	0.0212	0.0257	0.12672
3406	3.1031	3.1364	0.0217	0.0253	0.12928
3407	3.172	3.0784	0.0211	0.0253	0.130272
3408	3.1912	3.1822	0.0227	0.0253	0.130048
3409	3.1321	3.0861	0.0215	0.0252	0.12928
3410	3.2391	3.0887	0.0213	0.0257	0.126752
3411	3.1402	3.1255	0.0212	0.025	0.130624
3412	3.1431	3.1248	0.0217	0.0253	0.128832
3413	3.1792	3.1816	0.0212	0.025	0.129536
3414	3.1798	3.0887	0.0211	0.0256	0.13008
3415	3.2363	3.1023	0.0218	0.0254	0.126752
3416	3.1471	3.131	0.0211	0.0295	0.131168
3417	3.1568	3.1353	0.0288	0.0251	0.130912
3418	3.1848	3.1696	0.0212	0.0251	0.130688
3419	3.1974	3.1166	0.0216	0.0251	0.129824
3420	3.2242	3.1423	0.0219	0.0255	0.126816
3421	3.171	3.1384	0.0211	0.0254	0.12976
3422	3.1966	3.2044	0.0215	0.0248	0.131232
3423	3.192	3.2202	0.0214	0.0249	0.130816
3424	3.2663	3.2338	0.0216	0.0291	0.130336
3425	3.314	3.101	0.0212	0.0481	0.126848
3426	3.335	3.1387	0.0212	0.0507	0.126496
3427	3.1601	3.1449	0.0211	0.027	0.130144
3428	3.1937	3.2104	0.0212	0.026	0.129216
3429	3.1995	3.1062	0.0212	0.0253	0.130496
3430	3.2662	3.1477	0.0211	0.0263	0.126624
3431	3.1605	3.1459	0.0219	0.0254	0.12992
3432	3.2018	3.1518	0.021	0.0251	0.13104
3433	3.2006	3.2042	0.0212	0.0252	0.12944
3434	3.2053	3.1119	0.0213	0.0249	0.129088
3435	3.2592	3.1505	0.0217	0.0256	0.127136
3436	3.1663	3.1934	0.022	0.0253	0.130368
3437	3.2046	3.1436	0.0219	0.0249	0.131296
3438	3.2499	3.1725	0.021	0.0258	0.131136
3439	3.1989	3.1125	0.0211	0.0252	0.129312
3440	3.2293	3.1469	0.022	0.0277	0.126688
3441	3.1662	3.1532	0.0219	0.0249	0.129184
3442	3.2016	3.1607	0.0212	0.0252	0.129888
3443	3.2086	3.1519	0.0211	0.0254	0.130368
